Symbol,Date,Close
AAPL,1/25/2018,171.11
AAPL,1/26/2018,171.51
AAPL,1/29/2018,167.96
AAPL,1/30/2018,166.97
AAPL,1/31/2018,167.43
AAPL,2/1/2018,167.78
AAPL,2/2/2018,160.5
AAPL,2/5/2018,156.49
AAPL,2/6/2018,163.03
AAPL,2/7/2018,159.54
AAPL,2/8/2018,155.15
AAPL,2/9/2018,156.41
AAPL,2/12/2018,162.71
AAPL,2/13/2018,164.34
AAPL,2/14/2018,167.37
AAPL,2/15/2018,172.99
AAPL,2/16/2018,172.43
AAPL,2/20/2018,171.85
AAPL,2/21/2018,171.07
AAPL,2/22/2018,172.5
AAPL,2/23/2018,175.5
AAPL,2/26/2018,178.97
AAPL,2/27/2018,178.39
AAPL,2/28/2018,178.12
AAPL,3/1/2018,175
AAPL,3/2/2018,176.21
AAPL,3/5/2018,176.82
AAPL,3/6/2018,176.67
AAPL,3/7/2018,175.03
AAPL,3/8/2018,176.94
AAPL,3/9/2018,179.98
AAPL,3/12/2018,181.72
AAPL,3/13/2018,179.97
AAPL,3/14/2018,178.44
AAPL,3/15/2018,178.65
AAPL,3/16/2018,178.02
AAPL,3/19/2018,175.3
AAPL,3/20/2018,175.24
AAPL,3/21/2018,171.27
AAPL,3/22/2018,168.85
AAPL,3/23/2018,164.94
AAPL,3/26/2018,172.77
AAPL,3/27/2018,168.34
AAPL,3/28/2018,166.48
AAPL,3/29/2018,167.78
AAPL,4/2/2018,166.68
AAPL,4/3/2018,168.39
AAPL,4/4/2018,171.61
AAPL,4/5/2018,172.8
AAPL,4/6/2018,168.38
AAPL,4/9/2018,170.05
AAPL,4/10/2018,173.25
AAPL,4/11/2018,172.44
AAPL,4/12/2018,174.14
AAPL,4/13/2018,174.73
AAPL,4/16/2018,175.82
AAPL,4/17/2018,178.24
AAPL,4/18/2018,177.84
AAPL,4/19/2018,172.8
AAPL,4/20/2018,165.72
AAPL,4/23/2018,165.24
AAPL,4/24/2018,162.94
AAPL,4/25/2018,163.65
AAPL,4/26/2018,164.22
AAPL,4/27/2018,162.32
AAPL,4/30/2018,165.26
AAPL,5/1/2018,169.1
AAPL,5/2/2018,176.57
AAPL,5/3/2018,176.89
AAPL,5/4/2018,183.83
AAPL,5/7/2018,185.16
AAPL,5/8/2018,186.05
AAPL,5/9/2018,187.36
AAPL,5/10/2018,190.04
AAPL,5/11/2018,188.59
AAPL,5/14/2018,188.15
AAPL,5/15/2018,186.44
AAPL,5/16/2018,188.18
AAPL,5/17/2018,186.99
AAPL,5/18/2018,186.31
AAPL,5/21/2018,187.63
AAPL,5/22/2018,187.16
AAPL,5/23/2018,188.36
AAPL,5/24/2018,188.15
AAPL,5/25/2018,188.58
AAPL,5/29/2018,187.9
AAPL,5/30/2018,187.5
AAPL,5/31/2018,186.87
AAPL,6/1/2018,190.24
AAPL,6/4/2018,191.83
AAPL,6/5/2018,193.31
AAPL,6/6/2018,193.98
AAPL,6/7/2018,193.46
AAPL,6/8/2018,191.7
AAPL,6/11/2018,191.23
AAPL,6/12/2018,192.28
AAPL,6/13/2018,190.7
AAPL,6/14/2018,190.8
AAPL,6/15/2018,188.84
AAPL,6/18/2018,188.74
AAPL,6/19/2018,185.69
AAPL,6/20/2018,186.5
AAPL,6/21/2018,185.46
AAPL,6/22/2018,184.92
AAPL,6/25/2018,182.17
AAPL,6/26/2018,184.43
AAPL,6/27/2018,184.16
AAPL,6/28/2018,185.5
AAPL,6/29/2018,185.11
AAPL,7/2/2018,187.18
AAPL,7/3/2018,183.92
AAPL,7/5/2018,185.4
AAPL,7/6/2018,187.97
AAPL,7/9/2018,190.58
AAPL,7/10/2018,190.35
AAPL,7/11/2018,187.88
AAPL,7/12/2018,191.03
AAPL,7/13/2018,191.33
AAPL,7/16/2018,190.91
AAPL,7/17/2018,191.45
AAPL,7/18/2018,190.4
AAPL,7/19/2018,191.88
AAPL,7/20/2018,191.44
AAPL,7/23/2018,191.44
AAPL,7/24/2018,193
AAPL,7/25/2018,194.82
AAPL,7/26/2018,194.21
AAPL,7/27/2018,190.98
AAPL,7/30/2018,189.91
AAPL,7/31/2018,190.29
AAPL,8/1/2018,201.5
AAPL,8/2/2018,207.39
AAPL,8/3/2018,207.99
AAPL,8/6/2018,209.07
AAPL,8/7/2018,207.11
AAPL,8/8/2018,207.25
AAPL,8/9/2018,208.88
AAPL,8/10/2018,207.53
AAPL,8/13/2018,208.87
AAPL,8/14/2018,209.75
AAPL,8/15/2018,210.24
